"Gene","Median_R","P_value","FDR"
"ENSG00000184905",-0.305477365516108,5.10404996773685e-05,0.00120863274803539
"ENSG00000100320",-0.305557411314373,5.07977590982082e-05,0.00120427476345922
"ENSG00000150594",-0.305845213256482,4.9933921951755e-05,0.00118608000486253
"ENSG00000166368",-0.305876492287916,4.98408738842775e-05,0.00118432692754208
"ENSG00000165973",-0.305962032615375,4.9587241759634e-05,0.00117875519770371
"ENSG00000107165",-0.306595252246777,4.7747071373067e-05,0.00114073981389132
"ENSG00000100294",-0.306664168603851,4.75507150565533e-05,0.00113825795699748
"ENSG00000033100",-0.306717543142206,4.73991620803223e-05,0.00113507160742076
"ENSG00000173898",-0.306739675729757,4.73364514843618e-05,0.00113401112111855
"ENSG00000152556",-0.306794835974544,4.71804992331893e-05,0.00113115568555022
"ENSG00000260196",-0.306842969308156,4.70448084415908e-05,0.00112834204627017
"ENSG00000126934",-0.306864884619665,4.69831494101869e-05,0.00112730251356746
"ENSG00000225619",-0.306872778465045,4.69609585753858e-05,0.00112720952986098
"ENSG00000287172",-0.306921401344667,4.68244890651822e-05,0.00112481122366416
"ENSG00000160439",-0.306996862901715,4.6613429377924e-05,0.00112061597563865
"ENSG00000205356",-0.307057201895248,4.64453097787243e-05,0.00111744728108749
"ENSG00000231187",-0.307072637698537,4.64023933701057e-05,0.00111685134828697
"ENSG00000090372",-0.307167941111909,4.61382439971216e-05,0.001110928047167
"ENSG00000232591",-0.307197224270106,4.60573650430576e-05,0.00110941466700976
"ENSG00000112981",-0.307245613633201,4.59240074162887e-05,0.00110706898254135
"ENSG00000164645",-0.307263759089772,4.58740934505838e-05,0.00110629906243054
"ENSG00000248487",-0.307381845024754,4.55505096732995e-05,0.00110022000287816
"ENSG00000158089",-0.307414096834208,4.5462505642203e-05,0.00109852549950677
"ENSG00000108306",-0.307473263942691,4.53014743892805e-05,0.00109592529080734
"ENSG00000135519",-0.307503920608477,4.52182491316027e-05,0.00109477259030502
"ENSG00000167815",-0.307542375121322,4.51140578198644e-05,0.0010931100686873
"ENSG00000279462",-0.30763206592866,4.48719195671897e-05,0.00108809984942598
"ENSG00000138100",-0.307649376650586,4.48253266657602e-05,0.00108739846445311
"ENSG00000178171",-0.307662811286608,4.47891978376186e-05,0.0010869504699205
"ENSG00000214193",-0.307729958550502,4.46090332755717e-05,0.00108343265347742
"ENSG00000225465",-0.307797795149711,4.44277109925295e-05,0.00107945481457727
"ENSG00000251463",-0.307806984322223,4.44032023482797e-05,0.00107928542074349
"ENSG00000145029",-0.307856592103278,4.42711116813734e-05,0.00107649991992036
"ENSG00000053438",-0.307983509782581,4.3934847198423e-05,0.0010691681439224
"ENSG00000095203",-0.308069350730914,4.37087768971009e-05,0.00106577375806465
"ENSG00000163975",-0.308083940345118,4.3670462648792e-05,0.00106526157481461
"ENSG00000153820",-0.308217334065947,4.33216141361769e-05,0.00105843009940328
"ENSG00000187902",-0.308248254331645,4.32411269352656e-05,0.00105688320734868
"ENSG00000162951",-0.308261353282304,4.32070720345146e-05,0.00105647041767667
"ENSG00000224479",-0.308358608250949,4.29550141309756e-05,0.00105197906473409
"ENSG00000226180",-0.308602108255773,4.23299795728465e-05,0.00103873854179875
"ENSG00000128654",-0.308610678048449,4.23081385127512e-05,0.00103861670388064
"ENSG00000166924",-0.308614773961705,4.2297703369451e-05,0.00103861670388064
"ENSG00000171132",-0.30890098490597,4.15744876331586e-05,0.00102469373924514
"ENSG00000177182",-0.30891871348881,4.15300745491983e-05,0.001024009177907
"ENSG00000124523",-0.309058224376378,4.11821298939757e-05,0.00101705979221302
"ENSG00000149926",-0.309187446108096,4.08622937433623e-05,0.00100997148841024
"ENSG00000227248",-0.309335097259984,4.04997026773435e-05,0.00100262015348931
"ENSG00000228810",-0.309359913987411,4.04390573566967e-05,0.00100152166839459
"ENSG00000253726",-0.309507669743458,4.00797467682668e-05,0.000993822697464227
"ENSG00000231980",-0.309539635460363,4.00024089957492e-05,0.000992304820328249
"ENSG00000267337",-0.309597033716123,3.98638919454122e-05,0.000989267486245343
"ENSG00000177679",-0.309838334797834,3.92864885831928e-05,0.000977545939723913
"ENSG00000150394",-0.309891104558559,3.91612697411957e-05,0.000974976207504915
"ENSG00000108557",-0.309931703366055,3.90651873026349e-05,0.000972977696217467
"ENSG00000176884",-0.310027246986371,3.88399449006226e-05,0.000968151303752094
"ENSG00000246465",-0.310370024777495,3.80418648441649e-05,0.000949796563882063
"ENSG00000151376",-0.310371584272375,3.80382694234119e-05,0.000949796563882063
"ENSG00000226627",-0.310404376282623,3.79627413217895e-05,0.00094859072347065
"ENSG00000112320",-0.310468131941243,3.78162998988976e-05,0.000945699455903191
"ENSG00000215887",-0.310496253679103,3.77518756578763e-05,0.000944856216140033
"ENSG00000279668",-0.310616227992207,3.74781839579816e-05,0.00093953456354787
"ENSG00000114554",-0.310622828723436,3.74631803315703e-05,0.00093953456354787
"ENSG00000277701",-0.310632073107832,3.74421771141387e-05,0.000939397206813107
"ENSG00000281708",-0.310681958493891,3.73290286985197e-05,0.000937322620245489
"ENSG00000139915",-0.310808742096396,3.70429082334825e-05,0.000930897813116148
"ENSG00000237750",-0.310811713896681,3.70362264008115e-05,0.000930897813116148
"ENSG00000138629",-0.31095651306251,3.6712028407567e-05,0.00092447016215847
"ENSG00000125675",-0.311065367362145,3.64700693168803e-05,0.000919882764769705
"ENSG00000159363",-0.311111305966944,3.63684088407027e-05,0.000918071104877854
"ENSG00000011347",-0.311145967774583,3.62918800669859e-05,0.000916515168995725
"ENSG00000129990",-0.311188250034475,3.61987314783354e-05,0.000914538066544612
"ENSG00000229154",-0.311210237197071,3.61503823113071e-05,0.000913691634072726
"ENSG00000255571",-0.311243121840935,3.60781832729476e-05,0.000912241459059279
"ENSG00000128285",-0.311249611003621,3.60639521961559e-05,0.000912241459059279
