"Gene","Median_R","P_value","FDR"
"ENSG00000234840.2",-0.106269656186629,0.16781061323973,0.596427372443171
"ENSG00000234722.5",-0.106303346736467,0.167675116515854,0.596152361112174
"ENSG00000213331.4",-0.106332087376566,0.167559591729893,0.595776042141344
"ENSG00000274308.1",-0.106332171727314,0.167559252764051,0.595776042141344
"ENSG00000262408.1",-0.106335305153444,0.16754666136519,0.595776042141344
"ENSG00000286450.1",-0.106337001778407,0.167539843920115,0.595776042141344
"ENSG00000118246.14",-0.106348940345219,0.167491877740849,0.595707358049167
"ENSG00000186166.9",-0.106353660442106,0.167472916390857,0.595674343544988
"ENSG00000128524.5",-0.106369659301116,0.167408658419219,0.595545695244625
"ENSG00000103148.17",-0.106389631041694,0.167328469489312,0.59529818638362
"ENSG00000259415.1",-0.106399595827592,0.167288470376768,0.595192650570048
"ENSG00000284981.1",-0.10640365930084,0.167272161450461,0.595192650570048
"ENSG00000262959.2",-0.106423501450438,0.167192541125974,0.594952168317833
"ENSG00000264515.7",-0.106430016529553,0.167166404311799,0.594893557705874
"ENSG00000272330.1",-0.106432822696395,0.16715514763297,0.594887897179407
"ENSG00000269514.3",-0.106466726812259,0.167019189012627,0.594472787495986
"ENSG00000257564.1",-0.106471653131393,0.166999440874984,0.594436876183344
"ENSG00000187553.10",-0.106479709284116,0.166967149919473,0.594356311796174
"ENSG00000238259.1",-0.106485455023465,0.166944122485571,0.594308715539797
"ENSG00000274093.1",-0.106493427759628,0.166912173744126,0.59422935274533
"ENSG00000255365.1",-0.106501160536446,0.166881190930279,0.594153419797126
"ENSG00000225338.1",-0.106502101773585,0.16687741998044,0.594153419797126
"ENSG00000254816.1",-0.106520743439159,0.166802747535848,0.593942854336163
"ENSG00000265260.2",-0.106532003857803,0.16675765402362,0.593846018145224
"ENSG00000248387.1",-0.106537387056406,0.166736099656184,0.593846018145224
"ENSG00000001460.18",-0.106537903201445,0.166734033116632,0.593846018145224
"ENSG00000277568.1",-0.106549646442543,0.166687020727701,0.593809576522759
"ENSG00000159961.3",-0.106550836322314,0.166682257764983,0.593809576522759
"ENSG00000280211.1",-0.106551996049349,0.166677615598042,0.593809576522759
"ENSG00000126882.13",-0.106561307817798,0.166640345849777,0.593809576522759
"ENSG00000221953.5",-0.106562111629548,0.166637128936594,0.593809576522759
"ENSG00000177800.2",-0.106571550788645,0.166599356195783,0.593733903394132
"ENSG00000168496.4",-0.106579240380022,0.166568589426255,0.593658632594939
"ENSG00000125998.8",-0.106584042455416,0.166549378023851,0.593624539358306
"ENSG00000227694.1",-0.10658425081958,0.166548544470021,0.593624539358306
"ENSG00000240253.6",-0.106602497198001,0.166475562500135,0.593452971999779
"ENSG00000225069.3",-0.106605051115956,0.166465349225731,0.593452971999779
"ENSG00000125514.9",-0.106612038044889,0.166437410454579,0.593452971999779
"ENSG00000289165.1",-0.106614822793658,0.16642627599838,0.593452971999779
"ENSG00000280011.1",-0.106626047115183,0.16638140263405,0.59333509350504
"ENSG00000224940.9",-0.106626751217664,0.166378588025295,0.59333509350504
"ENSG00000237959.1",-0.106636795074024,0.166338442155938,0.593250642329918
"ENSG00000271401.1",-0.106639438713369,0.166327876578165,0.593247339097456
"ENSG00000286147.1",-0.10665305795088,0.166273453813028,0.593087599482379
"ENSG00000280278.1",-0.106664790291059,0.166226581771187,0.593057898465273
"ENSG00000185946.16",-0.10666627742046,0.166220641222301,0.593057898465273
"ENSG00000204175.6",-0.106685129971485,0.166145345755155,0.592836801899076
"ENSG00000184428.13",-0.106685514848016,0.166143808856229,0.592836801899076
"ENSG00000279715.1",-0.106697725355521,0.166095055042128,0.59276045621993
"ENSG00000256769.1",-0.106701536930133,0.166079838464815,0.59276045621993
"ENSG00000126217.21",-0.106706220279594,0.166061143008629,0.59276045621993
"ENSG00000260910.2",-0.106706484601047,0.166060087910959,0.59276045621993
"ENSG00000224514.3",-0.106708020898246,0.166053955539056,0.59276045621993
"ENSG00000267077.1",-0.106711663631802,0.166039415669765,0.59276045621993
"ENSG00000263063.1",-0.106735251072018,0.165945290026888,0.59253521289248
"ENSG00000233760.3",-0.106739745654649,0.165927358914722,0.592505562927047
"ENSG00000283118.1",-0.106741986586257,0.165918419270271,0.592505562927047
"ENSG00000259244.1",-0.106746103991584,0.16590199483223,0.592501364578269
"ENSG00000260948.1",-0.106747541101623,0.165896262447888,0.592501364578269
"ENSG00000288043.1",-0.106755873577933,0.165863028545503,0.592482107423787
"ENSG00000287525.1",-0.106759363617106,0.165849110074315,0.592466776782775
"ENSG00000267244.5",-0.106795241274721,0.165706078453312,0.592196439947195
"ENSG00000169402.15",-0.10679740357182,0.165697461073676,0.592196439947195
"ENSG00000237926.1",-0.106807297149699,0.165658036564968,0.592093513116581
"ENSG00000187959.9",-0.10680871766551,0.165652376584613,0.592093513116581
"ENSG00000171855.7",-0.106815378844431,0.16562583734495,0.592093513116581
"ENSG00000267779.7",-0.106817510501262,0.165617345140877,0.592093513116581
"ENSG00000265417.1",-0.106826875506379,0.165580040198584,0.592065679361178
"ENSG00000230783.1",-0.106849114968149,0.16549147573059,0.591841907278947
"ENSG00000284610.1",-0.106855324109014,0.16546675530602,0.591787888688616
"ENSG00000238232.1",-0.106857431875552,0.165458364290705,0.591787888688616
"ENSG00000038295.8",-0.106870246581509,0.165407355795707,0.591712991460763
"ENSG00000132463.15",-0.106874452728148,0.165390615930831,0.591687500252693
"ENSG00000260983.2",-0.10687977861956,0.165369421454036,0.591646068711033
"ENSG00000101911.13",-0.10689622019403,0.165304004704066,0.591480794506223
"ENSG00000171241.9",-0.106913706799477,0.165234451230086,0.591266298418771
"ENSG00000213145.10",-0.106924111842963,0.165193075232009,0.591152612052491
"ENSG00000204246.4",-0.106931367894775,0.165164225877417,0.591110796836934
"ENSG00000262461.7",-0.106932589162099,0.165159370607141,0.591110796836934
"ENSG00000275976.6",-0.106932589162099,0.165159370607141,0.591110796836934
"ENSG00000200616.1",-0.106933709346846,0.165154917294368,0.591110796836934
"ENSG00000201441.1",-0.106933709346846,0.165154917294368,0.591110796836934
"ENSG00000272519.1",-0.106933709346855,0.165154917294333,0.591110796836934
"ENSG00000228554.1",-0.106938126232105,0.165137358767729,0.591110796836934
"ENSG00000248779.1",-0.106952273952419,0.165081126444278,0.591061309319137
"ENSG00000230805.8",-0.10695541331661,0.165068650487916,0.591051025461268
"ENSG00000289122.1",-0.106962145567875,0.165041898629078,0.590989620598592
"ENSG00000276569.1",-0.106972870382682,0.164999288253501,0.590905801354288
"ENSG00000288589.1",-0.107000362820462,0.164890096526257,0.590617861751365
"ENSG00000284306.1",-0.107024500605672,0.164794272930986,0.590377713095327
"ENSG00000278455.1",-0.107051865930268,0.16468568672672,0.590126107942316
"ENSG00000125772.14",-0.107058878265199,0.164657870225176,0.590060787535708
"ENSG00000240527.1",-0.107059709225563,0.164654574207382,0.590060787535708
"ENSG00000234031.1",-0.10708176781916,0.164567096438674,0.589894025708043
"ENSG00000266897.1",-0.107087540169705,0.164544210754173,0.589880474505721
"ENSG00000232712.6",-0.107089401465886,0.164536831764764,0.589880474505721
"ENSG00000234192.1",-0.107096467755803,0.164508820159974,0.589835760438417
"ENSG00000289643.1",-0.107100492637327,0.164492866647135,0.589835760438417
"ENSG00000256762.1",-0.107136573454433,0.164349903877712,0.589437673907338
"ENSG00000170558.10",-0.107150676503211,0.164294048685773,0.589271690210223
"ENSG00000134262.13",-0.107154552927711,0.164278698571216,0.589271690210223
"ENSG00000141431.13",-0.107169736737231,0.164218583057779,0.589104014671716
"ENSG00000160401.15",-0.107174794350439,0.164198562677391,0.589066531123133
"ENSG00000236829.9",-0.107182161321358,0.164169404047716,0.588996257590804
"ENSG00000249959.6",-0.107196768306459,0.16411160071802,0.588823200290902
"ENSG00000251614.1",-0.107208712107241,0.164064347538656,0.588687978365148
"ENSG00000228384.4",-0.10721272061018,0.164048491002335,0.588665403197929
"ENSG00000271657.1",-0.107217240382192,0.16403061339859,0.588635572653226
"ENSG00000259970.1",-0.107219610043288,0.164021240971276,0.588635572653226
"ENSG00000258498.9",-0.107231110022164,0.163975762206943,0.588507365830656
"ENSG00000254265.1",-0.107232287931123,0.163971104482774,0.588507365830656
"ENSG00000099849.15",-0.107242277515217,0.163931607330989,0.588417522546271
"ENSG00000278469.1",-0.107250430518023,0.163899376981567,0.588336147970462
"ENSG00000259874.1",-0.107252470680007,0.163891312578837,0.588336147970462
"ENSG00000236159.1",-0.107254539265623,0.163883136125016,0.588336147970462
"ENSG00000230169.1",-0.107262354052397,0.163852249534888,0.588269912809192
"ENSG00000289563.1",-0.107262724563389,0.163850785262368,0.588269912809192
"ENSG00000122912.15",-0.107272682141942,0.163811436220758,0.588192008796403
"ENSG00000257542.5",-0.107295496330781,0.163721308736208,0.587936995265562
"ENSG00000183186.8",-0.107299177180948,0.163706771003,0.587919094042633
"ENSG00000268218.1",-0.107299271680569,0.163706397783906,0.587919094042633
"ENSG00000259360.1",-0.107312599575629,0.163653766637811,0.587865955405209
"ENSG00000188599.17",-0.107314512065081,0.163646215356107,0.587865955405209
"ENSG00000270558.1",-0.107331184902228,0.163580395277182,0.587670996844253
"ENSG00000219642.2",-0.10734772205935,0.16351513036478,0.587470822134851
"ENSG00000223768.3",-0.107350155421628,0.163505528592153,0.587470620098981
"ENSG00000279822.1",-0.10736415261208,0.163450305439563,0.587340783439741
"ENSG00000224830.2",-0.107369591998193,0.163428849175034,0.587297973468896
"ENSG00000164500.7",-0.107381188761586,0.163383111475346,0.587202184807212
"ENSG00000271096.1",-0.107384565484212,0.163369795460311,0.587188617170437
"ENSG00000177465.5",-0.107387752060586,0.163357230025574,0.587177745864615
"ENSG00000233436.8",-0.107388034709113,0.163356115509521,0.587177745864615
"ENSG00000273348.1",-0.107405782790156,0.163286144137153,0.587059379295299
"ENSG00000288562.1",-0.107410027553975,0.163269412579259,0.587033518010043
"ENSG00000286875.1",-0.107414578707613,0.163251474749702,0.587028525220497
"ENSG00000287246.1",-0.107415994212429,0.163245896006429,0.587028525220497
"ENSG00000224353.2",-0.107429470637144,0.163192790276958,0.586928431184213
"ENSG00000239840.1",-0.107452857456172,0.163100661899171,0.586672860859658
"ENSG00000265496.5",-0.107462932075951,0.163060986635948,0.586661134194013
"ENSG00000227001.3",-0.107472022206688,0.163025194618647,0.586648725115843
"ENSG00000232926.1",-0.107503946534944,0.162899540403218,0.586285924828984
"ENSG00000226745.2",-0.107513095771901,0.162863542338767,0.586190645634077
"ENSG00000119231.11",-0.107522448415586,0.1628267501079,0.586126777132864
"ENSG00000254348.1",-0.107527945824738,0.162805126828244,0.586083219789274
"ENSG00000249963.1",-0.107529787577931,0.162797883033161,0.586083219789274
"ENSG00000134940.14",-0.107537975126756,0.162765683520529,0.586074601646546
"ENSG00000232195.1",-0.107540272167128,0.162756650709874,0.586074601646546
"ENSG00000201289.1",-0.10755309335651,0.162706239943281,0.585932874843143
"ENSG00000277581.1",-0.107557651934239,0.162688319193182,0.585902622530586
"ENSG00000251537.4",-0.107617665396646,0.162452530921561,0.585224687604575
"ENSG00000248926.1",-0.107618373062264,0.162449752082958,0.585224687604575
"ENSG00000232196.4",-0.107625034383324,0.162423596363404,0.585195069094773
"ENSG00000279781.1",-0.107635301301565,0.162383289410637,0.58511224610587
"ENSG00000271787.1",-0.107648257847261,0.162332433910068,0.584997500442747
"ENSG00000022976.16",-0.107649762199594,0.162326529976037,0.584997500442747
"ENSG00000267280.6",-0.107656333374066,0.16230074283314,0.584986056627979
"ENSG00000272050.1",-0.10766803804792,0.162254817978403,0.584870390021738
"ENSG00000212597.1",-0.10767872258946,0.162212904234661,0.584806454116218
"ENSG00000288025.1",-0.107709752906311,0.162091223183248,0.584436243458306
"ENSG00000213080.3",-0.107719947177352,0.162051262676219,0.58432639501671
"ENSG00000237442.3",-0.107736799354069,0.16198522001499,0.584190939384855
"ENSG00000107771.17",-0.107745962472426,0.161949318759169,0.584129922857309
"ENSG00000287778.2",-0.107746055915393,0.161948952678673,0.584129922857309
"ENSG00000229016.1",-0.107746597951885,0.161946829160413,0.584129922857309
"ENSG00000226789.1",-0.107747396948529,0.161943698995928,0.584129922857309
"ENSG00000250127.1",-0.107752587745828,0.161923364531547,0.584129922857309
"ENSG00000144306.15",-0.107767022602442,0.161866827367906,0.584037757139616
"ENSG00000244026.7",-0.107767412407283,0.161865300819755,0.584037757139616
"ENSG00000173213.10",-0.107769192805446,0.16185832858683,0.584037757139616
"ENSG00000236452.1",-0.107776310133962,0.161830458598272,0.584009249675855
"ENSG00000251354.3",-0.107788799054537,0.161781563241787,0.583935518629554
