"Gene","R","P","FDR"
"ENSG00000151376.18",0.336431988108348,7.74112180948446e-06,0.000566651277813865
"ENSG00000151388.11",0.370887796043355,6.90710280691504e-07,0.000123799726334836
"ENSG00000151491.14",0.348742434047308,3.37239494396098e-06,0.000335956661809572
"ENSG00000151655.19",0.310870465677403,3.89337745342939e-05,0.00168704209949387
"ENSG00000152242.11",0.307565074824068,4.74762309433776e-05,0.00192350669003927
"ENSG00000152953.13",0.331996467382507,1.03538087922009e-05,0.000674404627559689
"ENSG00000153029.16",0.308914976524685,4.37942351132331e-05,0.00181781855323768
"ENSG00000153250.21",0.351021231312333,2.88035276270966e-06,0.000304873338462973
"ENSG00000155265.11",0.376359494177382,4.58213677022968e-07,9.84289547162016e-05
"ENSG00000156218.13",0.358423778891117,1.7109505892668e-06,0.000225198330669142
"ENSG00000156535.15",0.326396817705229,1.48516067903318e-05,0.000865310475446786
"ENSG00000157191.20",0.443804299184482,1.50756528099574e-09,1.91483404165674e-06
"ENSG00000157796.18",0.334749339654091,8.64858686133893e-06,0.000590591537738153
"ENSG00000158055.17",0.373551229777584,5.66172657248796e-07,0.000111492124124738
"ENSG00000158270.12",0.357407160229064,1.83925607305978e-06,0.000232895244076116
"ENSG00000158428.4",0.33712741700155,7.39307352941533e-06,0.000557288566373108
"ENSG00000158859.10",0.376276835506482,4.61089068662284e-07,9.84289547162016e-05
"ENSG00000159023.22",0.38146694514619,3.10267461388102e-07,7.69875499724694e-05
"ENSG00000159167.12",0.312534357853224,3.52023138328034e-05,0.00156884978648194
"ENSG00000159189.13",0.313980490547831,3.22351687731753e-05,0.0014701436128276
"ENSG00000159216.19",0.372798354016883,5.99011217739787e-07,0.000115277893668514
"ENSG00000159403.18",0.349827240706697,3.12895666134837e-06,0.000320982200572057
"ENSG00000160255.18",0.336881052406861,7.51464238984566e-06,0.000560958167181343
"ENSG00000160712.13",0.376902584748507,4.39743444342477e-07,9.59058229977907e-05
"ENSG00000160789.24",0.30867282319071,4.44343305911694e-05,0.00183539073171947
"ENSG00000162543.6",0.300440753722453,7.22268015427357e-05,0.00257697169747638
"ENSG00000162733.19",0.349217126479005,3.26373481721751e-06,0.000330313368772017
"ENSG00000162777.17",0.364624155458033,1.09480935189262e-06,0.000160759780151031
"ENSG00000162976.13",0.301113284479253,6.94540356584502e-05,0.00249553163766847
"ENSG00000163132.8",0.335462779104644,8.25216226845835e-06,0.000575007857858017
"ENSG00000163162.9",0.30387659880863,5.90752554690988e-05,0.0022431819352489
"ENSG00000163191.6",0.319521334557727,2.2907049676099e-05,0.00115229263944939
"ENSG00000163359.17",0.320757091661682,2.12070533516169e-05,0.00108832884099217
"ENSG00000163516.14",0.390498916665991,1.53163589797058e-07,4.68772852001765e-05
"ENSG00000163638.13",0.300768789788111,7.08616345541749e-05,0.00254251144432162
"ENSG00000163885.12",0.365474989018308,1.02899314537274e-06,0.000157468285505857
"ENSG00000164117.14",0.327112870817565,1.41876368672458e-05,0.000844377709010592
"ENSG00000164181.14",0.306651168155539,5.01320297444876e-05,0.00200236470377235
"ENSG00000164463.12",0.385106671447692,2.34042426178142e-07,6.35217415154579e-05
"ENSG00000164776.11",0.329683773345041,1.20276312165827e-05,0.000754414606900867
"ENSG00000164796.18",0.335911534715079,8.01169453994057e-06,0.000567552892199265
