ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0019724	B cell mediated immunity	14/354	100/13919	2.23891152583104e-07	1.6544623296089e-05	1.34040097928043e-05	CD74/PTPRC/C7/BCL6/SERPING1/C1QC/C1R/C1QB/C1QA/C1S/CR1/HLA-E/CFI/C4B	14
GO:0032943	mononuclear cell proliferation	21/354	223/13919	2.56291008311281e-07	1.81812841296023e-05	1.47299884776799e-05	TYROBP/SLC11A1/CD74/SH2D2A/TNFRSF1B/PTPRC/NFATC2/VSIR/BCL6/NCKAP1L/RAC2/LILRB2/DOCK2/ANXA1/HAVCR2/GPNMB/CEBPB/CSF1/CR1/HLA-E/HLA-DMB	21
GO:0060326	cell chemotaxis	21/354	223/13919	2.56291008311281e-07	1.81812841296023e-05	1.47299884776799e-05	CD74/RIN3/CCL2/TRPV4/CSF3R/NCKAP1L/RAC2/MTUS1/C5AR2/ANXA1/CH25H/TNFRSF11A/LYST/ITGB2/IL6R/CXCL8/C3AR1/IL16/ANO6/CSF1/C5AR1	21
GO:0071622	regulation of granulocyte chemotaxis	9/354	37/13919	2.6676044301862e-07	1.85529272820989e-05	1.50310837861885e-05	CD74/TRPV4/NCKAP1L/RAC2/C5AR2/CXCL8/C3AR1/CSF1/C5AR1	9
GO:0002429	immune response-activating cell surface receptor signaling pathway	21/354	224/13919	2.76325573471129e-07	1.88485924827326e-05	1.52706237970887e-05	TYROBP/IFI35/PTPRC/NFKBIA/NFATC2/HCK/GBP1/NCKAP1L/THEMIS2/PRAM1/C5AR2/MYO1G/TLR2/CD14/FPR1/C3AR1/KLHL6/TLR5/C5AR1/PLCG2/CR1	21
GO:0032635	interleukin-6 production	15/354	120/13919	3.76648002591282e-07	2.47401937998385e-05	2.00438410735711e-05	TYROBP/CD74/TRPV4/NCKAP1L/LILRB2/C5AR2/HAVCR2/CD36/TLR2/IL6R/STAT3/CEBPB/IL16/IL1RAP/PLCG2	15
GO:0032675	regulation of interleukin-6 production	15/354	120/13919	3.76648002591282e-07	2.47401937998385e-05	2.00438410735711e-05	TYROBP/CD74/TRPV4/NCKAP1L/LILRB2/C5AR2/HAVCR2/CD36/TLR2/IL6R/STAT3/CEBPB/IL16/IL1RAP/PLCG2	15
GO:0002275	myeloid cell activation involved in immune response	12/354	76/13919	4.36557731822071e-07	2.81540049958706e-05	2.28096192894594e-05	TYROBP/SBNO2/IFI35/STXBP2/PTGDS/RAC2/PRAM1/DOCK2/HAVCR2/ITGB2/PTGDR/PLCG2	12
GO:0007159	leukocyte cell-cell adhesion	25/354	316/13919	5.28466111701893e-07	3.34726660394038e-05	2.71186557320708e-05	SELE/CD4/CD74/CD44/PTPRC/ICAM1/JAK3/VSIR/CCL2/BCL6/NCKAP1L/FGL2/RAC2/LILRB2/ANXA1/HAVCR2/GPNMB/FERMT3/RUNX1/ITGB2/CEBPB/CR1/HLA-DRA/HLA-E/HLA-DMB	25
GO:0002237	response to molecule of bacterial origin	22/354	255/13919	6.03994758799184e-07	3.74676837388509e-05	3.03553118594106e-05	SELE/SLC11A1/TNFRSF1B/SBNO2/MGST2/NFKBIA/HCK/CCL2/ZFP36/LILRB2/HAVCR2/CD36/TLR2/TNFRSF11A/ABCA1/CXCL8/CD14/CEBPB/C5AR1/PLCG2/C4B/MRC1	22
GO:0042098	T cell proliferation	17/354	159/13919	6.12665818114845e-07	3.74676837388509e-05	3.03553118594106e-05	SLC11A1/SH2D2A/TNFRSF1B/PTPRC/VSIR/BCL6/NCKAP1L/RAC2/LILRB2/DOCK2/ANXA1/HAVCR2/GPNMB/CEBPB/CR1/HLA-E/HLA-DMB	17
GO:0032944	regulation of mononuclear cell proliferation	18/354	178/13919	6.56417559119479e-07	3.94629335965558e-05	3.19718097483707e-05	TYROBP/CD74/TNFRSF1B/PTPRC/NFATC2/VSIR/BCL6/NCKAP1L/RAC2/LILRB2/ANXA1/HAVCR2/GPNMB/CEBPB/CSF1/CR1/HLA-E/HLA-DMB	18
GO:0046651	lymphocyte proliferation	20/354	217/13919	7.00022080025679e-07	4.114651363948e-05	3.33358011175583e-05	TYROBP/SLC11A1/CD74/SH2D2A/TNFRSF1B/PTPRC/NFATC2/VSIR/BCL6/NCKAP1L/RAC2/LILRB2/DOCK2/ANXA1/HAVCR2/GPNMB/CEBPB/CR1/HLA-E/HLA-DMB	20
GO:0002683	negative regulation of immune system process	28/354	388/13919	7.07622591488096e-07	4.114651363948e-05	3.33358011175583e-05	TMEM176A/TYROBP/CD74/PTPRC/CD59/HMOX1/RIN3/HCK/JAK3/TMEM176B/VSIR/CCL2/BCL6/GBP1/NCKAP1L/FGL2/RHBDF2/LILRB2/C5AR2/ANXA1/HAVCR2/GPNMB/SERPING1/C1QC/RUNX1/CEBPB/CR1/HLA-E	28
GO:0002687	positive regulation of leukocyte migration	14/354	110/13919	7.3976870268858e-07	4.2157862753918e-05	3.41551690288891e-05	SELE/CD74/ICAM1/TRPV4/IL1R1/NCKAP1L/RAC2/LYVE1/IL6R/CXCL8/C3AR1/ANO6/CSF1/C5AR1	14
GO:0042060	wound healing	26/354	344/13919	7.48786397941031e-07	4.2157862753918e-05	3.41551690288891e-05	SLC11A1/CD44/LMAN1/CD59/B4GALT1/SERPIND1/HMOX1/CCN4/SLC6A4/PLEK/PLAU/F13A1/NFATC1/ANXA1/CD36/MYOF/MMRN1/SERPING1/FERMT3/CD109/GRHL3/DDR2/ANO6/PROS1/SERPINA1/PLCG2	26
GO:1902622	regulation of neutrophil migration	8/354	31/13919	7.65050338863232e-07	4.24005242491857e-05	3.43517668601418e-05	CD74/IL1R1/NCKAP1L/RAC2/C5AR2/CXCL8/C3AR1/C5AR1	8
GO:1902624	positive regulation of neutrophil migration	7/354	23/13919	1.11932661114822e-06	6.1080792149888e-05	4.94860185981316e-05	CD74/IL1R1/NCKAP1L/RAC2/CXCL8/C3AR1/C5AR1	7
GO:0002526	acute inflammatory response	11/354	69/13919	1.20135359152735e-06	6.45636543810227e-05	5.23077401095639e-05	B4GALT1/TNFRSF11A/OSMR/IL6R/CEBPB/NUPR1/ANO6/CD163/SERPINA3/SERPINA1/HLA-E	11
GO:0050868	negative regulation of T cell activation	13/354	99/13919	1.28591739402966e-06	6.80768506958687e-05	5.51540374815549e-05	CD74/JAK3/VSIR/BCL6/NCKAP1L/FGL2/LILRB2/ANXA1/HAVCR2/GPNMB/RUNX1/CEBPB/CR1	13
GO:0050764	regulation of phagocytosis	11/354	70/13919	1.39332170978823e-06	7.26781191855713e-05	5.88818617294407e-05	SLC11A1/PTPRC/HCK/CCL2/NCKAP1L/DOCK2/CD36/TLR2/ANO6/PLCG2/C4B	11
GO:0090022	regulation of neutrophil chemotaxis	7/354	24/13919	1.5459043370496e-06	7.94684446886223e-05	6.43832012226608e-05	CD74/NCKAP1L/RAC2/C5AR2/CXCL8/C3AR1/C5AR1	7
GO:0031341	regulation of cell killing	11/354	72/13919	1.85966257143414e-06	9.42317591553845e-05	7.63440424062438e-05	TYROBP/PVR/PTPRC/CD59/ICAM1/NCKAP1L/HAVCR2/MR1/CR1/HLA-DRA/HLA-E	11
GO:0070661	leukocyte proliferation	21/354	252/13919	1.91377431797025e-06	9.50957857097328e-05	7.70440535330288e-05	TYROBP/SLC11A1/CD74/SH2D2A/TNFRSF1B/PTPRC/NFATC2/VSIR/BCL6/NCKAP1L/RAC2/LILRB2/DOCK2/ANXA1/HAVCR2/GPNMB/CEBPB/CSF1/CR1/HLA-E/HLA-DMB	21
GO:0050766	positive regulation of phagocytosis	9/354	46/13919	1.93033452808028e-06	9.50957857097328e-05	7.70440535330288e-05	SLC11A1/PTPRC/CCL2/NCKAP1L/DOCK2/CD36/ANO6/PLCG2/C4B	9
GO:0051701	biological process involved in interaction with host	17/354	173/13919	2.00485477972971e-06	9.74139712835792e-05	7.89221852727052e-05	CD4/CD74/PVR/SIGLEC1/ICAM1/CTSL/CH25H/NPC1/IFITM3/SLC20A2/CXCL8/IFITM2/IFITM1/TPCN1/CR1/HS3ST5/MRC1	17
GO:0043368	positive T cell selection	7/354	25/13919	2.10047073076554e-06	0.000100680671378721	8.15687780226161e-05	CD74/PTPRC/DOCK2/CTSL/IL6R/STAT3/SOCS3	7
GO:0050670	regulation of lymphocyte proliferation	17/354	175/13919	2.34997863790562e-06	0.000111138323048683	9.00412867576471e-05	TYROBP/CD74/TNFRSF1B/PTPRC/NFATC2/VSIR/BCL6/NCKAP1L/RAC2/LILRB2/ANXA1/HAVCR2/GPNMB/CEBPB/CR1/HLA-E/HLA-DMB	17
GO:0150076	neuroinflammatory response	10/354	60/13919	2.42584376014816e-06	0.000113216681805862	9.17251172465996e-05	TYROBP/TNFRSF1B/PTPRC/CTSC/TLR2/ITGB2/C1QA/NUPR1/C5AR1/PLCG2	10
GO:0032623	interleukin-2 production	9/354	48/13919	2.8096374838786e-06	0.000126412873387671	0.000102416317525067	CD4/PTPRC/GBP1/ZFP36/ANXA1/HAVCR2/RUNX1/PLCG2/CR1	9
