"Gene","R","P","FDR"
"ENSG00000091656.19",-0.280204737793219,0.00022441098185634,0.00570218940827185
"ENSG00000091664.9",-0.314069196769663,3.20610523723424e-05,0.00146483257808384
"ENSG00000092621.13",-0.297491498775316,8.56568179629798e-05,0.00289850167618159
"ENSG00000092847.13",-0.302882353828744,6.26293695483162e-05,0.00235351164886964
"ENSG00000092853.14",-0.27986523742441,0.000228555603465376,0.0057713697761739
"ENSG00000093009.11",-0.228544265368231,0.00280182689681214,0.030527579432785
"ENSG00000094804.12",-0.316467254632605,2.76762152375718e-05,0.00131658969228471
"ENSG00000099783.12",-0.224253753389935,0.00337777853537444,0.0343635194770192
"ENSG00000099817.12",-0.232211180025058,0.00238170900485402,0.027389114463697
"ENSG00000099901.17",-0.249777813693062,0.0010563115254524,0.0159723105244448
"ENSG00000099904.16",-0.233489012920544,0.00224931077873539,0.0263557387971472
"ENSG00000099995.19",-0.241985395855707,0.0015259289279897,0.0206050264653293
"ENSG00000100027.17",-0.268372397761142,0.000418883581168667,0.00867634009593558
"ENSG00000100028.12",-0.256410052494288,0.000765357061568866,0.0128502084831685
"ENSG00000100030.15",-0.330986238421327,1.10558736703374e-05,0.000710499816213379
"ENSG00000100075.10",-0.228569847659069,0.00279867721423654,0.0305258897695367
"ENSG00000100084.14",-0.298695774226684,7.99126934812778e-05,0.0027496269680061
"ENSG00000100095.19",-0.291173632273322,0.000122673218112425,0.00374800005150796
"ENSG00000100147.14",-0.245663446068861,0.00128457316606068,0.0182654255117343
"ENSG00000100151.16",-0.230278589949552,0.00259541286705306,0.0289831625473239
"ENSG00000100162.15",-0.229852919093476,0.00264475737067911,0.0293630020300317
"ENSG00000100167.21",-0.278188403179133,0.000250090967798094,0.00610284424109027
"ENSG00000100221.11",-0.259664139527039,0.000651416731964246,0.011499610314168
"ENSG00000100335.15",-0.223573195645279,0.00347836628819764,0.0350917151783497
"ENSG00000100348.10",-0.225979640550381,0.00313435192555952,0.0326943089842248
"ENSG00000100350.16",-0.318610680436069,2.4241191902398e-05,0.00120982121394227
"ENSG00000100401.20",-0.269037189457107,0.000404750129843277,0.00849741119703203
